timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-02-06T12:50:56,02/06/202600:50,146.9,0.8,117.52000000000001,54.4,1.8,97.92,97.0,0.4,8.0,198.7,23155.0,43793.0,22.1,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.833219877467665
2026-02-06T12:51:29,02/06/202600:51,146.9,0.9,132.21,54.4,2.0,108.8,108.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.8229332123137432
2026-02-06T12:52:29,02/06/202600:52,146.7,0.9,132.03,54.4,1.8,97.92,97.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.7416496250852079
2026-02-06T12:53:30,02/06/202600:53,146.6,0.9,131.94,54.4,2.0,108.8,108.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.8246172502652721
2026-02-06T12:54:29,02/06/202600:54,146.6,0.8,117.28,54.5,1.9,103.55,103.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.8829297407912687
2026-02-06T12:55:29,02/06/202600:55,146.5,1.0,146.5,54.4,2.0,108.8,108.0,0.4,8.0,198.7,23155.0,43793.0,22.1,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.7426621160409557
2026-02-06T12:56:29,02/06/202600:56,146.4,0.8,117.12,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.1,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.7896174863387977
2026-02-06T12:57:30,02/06/202600:57,146.2,0.9,131.57999999999998,54.4,2.1,114.24,114.0,0.4,8.0,198.7,23155.0,43793.0,22.1,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.868217054263566
2026-02-06T12:58:30,02/06/202600:58,146.1,0.8,116.88,54.4,1.9,103.36,103.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.8843258042436688
2026-02-06T12:59:29,02/06/202600:59,146.3,0.8,117.04000000000002,54.4,1.8,97.92,97.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.1,36.0,30.03,12.61,353.0,678.0,4.4,0.8366370471633628
2026-02-06T13:00:30,02/06/202601:00,146.5,0.8,117.2,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.7890784982935153
2026-02-06T13:02:10,02/06/202601:02,146.7,0.8,117.36,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.7880027266530333
2026-02-06T13:02:30,02/06/202601:02,146.8,0.7,102.76,54.4,1.6,87.04,87.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.8470221876216427
2026-02-06T13:03:29,02/06/202601:03,146.8,0.7,102.76,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.8999610743479952
2026-02-06T13:04:29,02/06/202601:04,146.4,0.9,131.76000000000002,54.4,2.0,108.8,108.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.8257437765634486
2026-02-06T13:05:30,02/06/202601:05,146.3,0.9,131.67000000000002,54.4,1.8,97.92,97.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.7436773752563225
2026-02-06T13:05:45,02/06/202601:05,146.3,0.8,117.04000000000002,54.4,1.5,81.6,81.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.6971975393028023
2026-02-06T13:06:45,02/06/202601:06,146.2,0.7,102.33999999999999,54.4,1.6,87.04,87.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.850498338870432
2026-02-06T13:07:44,02/06/202601:07,146.6,0.7,102.61999999999999,54.4,1.6,87.04,87.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.8481777431299943
2026-02-06T13:08:46,02/06/202601:08,146.7,0.7,102.68999999999998,54.4,1.6,87.04,87.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.8475995715259521
2026-02-06T13:09:45,02/06/202601:09,146.6,0.9,131.94,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.7009246627254813
2026-02-06T13:10:17,02/06/202601:10,146.6,0.9,131.94,54.4,1.8,97.92,97.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.742155525238745
2026-02-06T13:11:16,02/06/202601:11,146.4,0.8,117.12,54.4,1.8,97.92,97.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.8360655737704917
2026-02-06T13:13:20,02/06/202601:13,146.0,0.8,116.80000000000001,54.4,1.9,103.36,103.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.884931506849315
2026-02-06T13:14:33,02/06/202601:14,145.8,0.8,116.64000000000001,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.3,36.0,30.03,12.86,353.0,676.0,4.4,0.7928669410150889
2026-02-06T13:15:33,02/06/202601:15,146.1,0.7,102.27,54.4,1.5,81.6,81.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.6,36.0,30.03,13.24,356.0,671.0,4.4,0.797887943678498
2026-02-06T13:16:32,02/06/202601:16,146.1,0.8,116.88,54.4,1.7,92.47999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.6,36.0,30.03,13.24,356.0,671.0,4.4,0.7912388774811773
2026-02-06T13:17:14,02/06/202601:17,146.2,0.8,116.96,54.4,2.0,108.8,108.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.6,36.0,30.03,13.24,356.0,671.0,4.4,0.9302325581395349
2026-02-06T13:18:14,02/06/202601:18,146.4,0.8,117.12,54.5,1.7,92.64999999999999,92.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.6,36.0,30.03,13.24,356.0,671.0,4.4,0.7910689890710382
2026-02-06T13:19:13,02/06/202601:19,146.3,0.9,131.67000000000002,54.5,1.8,98.10000000000001,97.0,0.4,8.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.7450444292549555
2026-02-06T13:20:14,02/06/202601:20,146.5,0.8,117.2,54.4,1.8,97.92,97.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.8354948805460751
2026-02-06T13:21:13,02/06/202601:21,146.7,0.7,102.68999999999998,54.4,1.5,81.6,81.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.79462459830558
2026-02-06T13:22:14,02/06/202601:22,146.5,0.8,117.2,54.4,1.8,97.92,97.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.8354948805460751
2026-02-06T13:23:13,02/06/202601:23,146.7,0.7,102.68999999999998,54.4,1.4,76.16,76.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.741649625085208
2026-02-06T13:24:31,02/06/202601:24,146.6,0.8,117.28,54.4,1.6,87.04,87.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.742155525238745
2026-02-06T13:24:49,02/06/202601:24,146.7,0.7,102.68999999999998,54.4,1.5,81.6,81.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.79462459830558
2026-02-06T13:25:48,02/06/202601:25,146.4,0.8,117.12,54.4,1.9,103.36,103.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.8825136612021858
2026-02-06T13:26:49,02/06/202601:26,146.5,0.8,117.2,54.4,1.8,97.92,97.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.8354948805460751
2026-02-06T13:27:49,02/06/202601:27,146.2,0.9,131.57999999999998,54.4,1.9,103.36,103.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.785529715762274
2026-02-06T13:28:05,02/06/202601:28,146.2,0.9,131.57999999999998,54.4,1.7,92.47999999999999,92.0,0.4,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.7028423772609819
2026-02-06T13:29:04,02/06/202601:29,146.0,0.9,131.4,54.4,1.8,97.92,97.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.7452054794520547
2026-02-06T13:30:05,02/06/202601:30,145.9,0.7,102.13,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,36.0,30.03,13.17,360.0,671.0,4.4,0.8522471360031334
2026-02-06T13:31:05,02/06/202601:31,145.6,0.7,101.91999999999999,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.8540031397174256
2026-02-06T13:32:05,02/06/202601:32,145.6,0.7,101.91999999999999,54.3,1.5,81.44999999999999,81.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.7991562009419152
2026-02-06T13:33:04,02/06/202601:33,145.8,0.7,102.06,54.4,1.3,70.72,70.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.692925729962767
2026-02-06T13:34:37,02/06/202601:34,145.9,0.8,116.72000000000001,54.3,1.8,97.74,97.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.8373886223440712
2026-02-06T13:36:37,02/06/202601:36,146.0,0.8,116.80000000000001,54.4,1.8,97.92,97.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.8383561643835615
2026-02-06T13:37:22,02/06/202601:37,146.1,0.8,116.88,54.4,1.5,81.6,81.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.6981519507186859
2026-02-06T13:38:22,02/06/202601:38,146.2,0.8,116.96,54.4,1.8,97.92,97.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.8372093023255814
2026-02-06T13:39:22,02/06/202601:39,146.2,0.7,102.33999999999999,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.850498338870432
2026-02-06T13:40:22,02/06/202601:40,146.2,0.8,116.96,54.4,1.8,97.92,97.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.8372093023255814
2026-02-06T13:41:22,02/06/202601:41,146.1,0.8,116.88,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.7446954140999317
2026-02-06T13:43:23,02/06/202601:43,146.0,0.7,102.19999999999999,54.4,1.4,76.16,76.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.7452054794520548
2026-02-06T13:44:22,02/06/202601:44,145.7,0.8,116.56,54.4,1.7,92.47999999999999,92.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.793411118737131
2026-02-06T13:44:48,02/06/202601:44,145.6,0.8,116.48,54.4,1.8,97.92,98.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,662.0,4.4,0.8406593406593407
2026-02-06T13:45:48,02/06/202601:45,145.6,0.7,101.91999999999999,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.8540031397174256
2026-02-06T13:46:49,02/06/202601:46,145.8,0.7,102.06,54.4,1.4,76.16,76.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.746227709190672
2026-02-06T13:47:48,02/06/202601:47,145.6,0.9,131.04,54.4,1.8,97.92,98.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.7472527472527473
2026-02-06T13:48:48,02/06/202601:48,146.1,0.6,87.66,54.4,1.3,70.72,70.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.8067533652749259
2026-02-06T13:49:48,02/06/202601:49,146.1,0.7,102.27,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.8510804732570647
2026-02-06T13:50:49,02/06/202601:50,146.2,0.8,116.96,54.4,1.6,87.04,86.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.744186046511628
2026-02-06T13:51:49,02/06/202601:51,146.1,0.8,116.88,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.7446954140999317
2026-02-06T13:52:49,02/06/202601:52,146.0,0.7,102.19999999999999,54.4,1.5,81.6,81.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.7984344422700588
2026-02-06T13:54:31,02/06/202601:54,146.1,0.7,102.27,54.4,1.7,92.47999999999999,92.0,0.5,9.0,198.7,23155.0,43793.0,22.3,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.9042730028356311
2026-02-06T13:54:49,02/06/202601:54,146.1,0.7,102.27,54.4,1.6,87.04,87.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.8510804732570647
2026-02-06T13:55:48,02/06/202601:55,146.2,0.8,116.96,54.4,1.5,81.6,81.0,0.5,9.0,198.7,23155.0,43793.0,22.2,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.6976744186046512
2026-02-06T13:56:49,02/06/202601:56,146.1,0.7,102.27,54.5,1.4,76.3,76.0,0.5,10.0,198.7,23155.0,43793.0,22.3,18.8,35.0,30.06,13.86,1.0,650.0,4.3,0.7460643394934976
2026-02-06T13:57:18,02/06/202601:57,146.0,0.7,102.19999999999999,54.4,1.6,87.04,87.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.8,33.0,30.06,13.86,1.0,650.0,4.3,0.8516634050880628
2026-02-06T13:58:18,02/06/202601:58,145.7,0.7,101.98999999999998,54.4,1.5,81.6,81.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.8,33.0,30.06,13.86,1.0,650.0,4.3,0.8000784390626533
2026-02-06T13:59:18,02/06/202601:59,145.2,0.8,116.16,54.4,1.8,97.92,97.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.8,33.0,30.06,13.86,1.0,650.0,4.3,0.8429752066115703
2026-02-06T14:00:18,02/06/202602:00,145.1,0.8,116.08,54.4,1.5,81.6,81.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.8,33.0,30.06,13.86,1.0,650.0,4.3,0.7029634734665747
2026-02-06T14:01:18,02/06/202602:01,145.0,0.8,116.0,54.4,1.7,92.47999999999999,92.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.7972413793103448
2026-02-06T14:02:18,02/06/202602:02,145.1,0.8,116.08,54.4,1.7,92.47999999999999,92.0,0.5,10.0,198.7,23155.0,43793.0,22.3,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.7966919365954513
2026-02-06T14:03:18,02/06/202602:03,145.1,0.8,116.08,54.4,1.9,103.36,103.0,0.5,10.0,198.7,23155.0,43793.0,22.3,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.8904203997243281
2026-02-06T14:04:18,02/06/202602:04,145.5,0.7,101.85,54.4,1.4,76.16,76.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.747766323024055
2026-02-06T14:05:43,02/06/202602:05,145.3,0.9,130.77,54.4,1.7,92.47999999999999,92.0,0.5,10.0,198.7,23155.0,43793.0,22.3,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.7071958400244703
2026-02-06T14:06:18,02/06/202602:06,145.6,0.7,101.91999999999999,54.4,1.3,70.72,70.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.6938775510204083
2026-02-06T14:06:49,02/06/202602:06,145.6,0.6,87.36,54.4,1.3,70.72,70.0,0.5,10.0,198.7,23155.0,43793.0,22.3,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.8095238095238095
2026-02-06T14:07:50,02/06/202602:07,145.4,0.8,116.32000000000001,54.4,1.7,92.47999999999999,92.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.795048143053645
2026-02-06T14:08:50,02/06/202602:08,145.3,0.8,116.24000000000001,54.4,1.8,97.92,97.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.8423950447350309
2026-02-06T14:09:50,02/06/202602:09,145.4,0.8,116.32000000000001,54.4,1.5,81.6,81.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.701513067400275
2026-02-06T14:10:50,02/06/202602:10,145.3,0.8,116.24000000000001,54.4,1.6,87.04,87.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.7487955953200275
2026-02-06T14:11:06,02/06/202602:11,145.3,0.8,116.24000000000001,54.4,1.6,87.04,87.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.7487955953200275
2026-02-06T14:11:15,02/06/202602:11,145.4,0.6,87.24,54.4,1.3,70.72,70.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.8106373223292068
2026-02-06T14:12:15,02/06/202602:12,145.0,0.7,101.5,54.4,1.6,87.04,87.0,0.5,10.0,198.7,23155.0,43793.0,22.3,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.8575369458128079
2026-02-06T14:13:15,02/06/202602:13,145.1,0.6,87.05999999999999,54.4,1.4,76.16,76.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.8747989892028487
2026-02-06T14:14:14,02/06/202602:14,145.3,0.8,116.24000000000001,54.5,1.4,76.3,76.0,0.5,10.0,198.7,23155.0,43793.0,22.2,18.9,33.0,30.06,13.42,2.0,635.0,4.3,0.6564005505849965
2026-02-06T14:15:14,02/06/202602:15,145.5,0.8,116.4,54.4,1.6,87.04,87.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.747766323024055
2026-02-06T14:16:15,02/06/202602:16,145.7,0.7,101.98999999999998,54.4,1.5,81.6,81.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.8000784390626533
2026-02-06T14:17:15,02/06/202602:17,145.7,0.7,101.98999999999998,54.5,1.6,87.2,87.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.8549857829198942
2026-02-06T14:18:14,02/06/202602:18,145.9,0.6,87.54,54.3,1.2,65.16,65.0,0.5,10.0,198.7,23155.0,43793.0,22.2,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.7443454420836189
2026-02-06T14:19:14,02/06/202602:19,145.7,0.8,116.56,54.4,1.5,81.6,87.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.7000686341798215
2026-02-06T14:19:32,02/06/202602:19,145.7,0.8,116.56,54.4,1.5,81.6,87.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.7000686341798215
2026-02-06T14:20:15,02/06/202602:20,145.5,0.7,101.85,54.4,1.3,70.72,70.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.694354442808051
2026-02-06T14:21:17,02/06/202602:21,145.6,0.6,87.36,54.4,1.3,70.72,70.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.8095238095238095
2026-02-06T14:22:19,02/06/202602:22,145.5,0.8,116.4,54.4,1.8,97.92,97.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.8412371134020619
2026-02-06T14:23:15,02/06/202602:23,145.3,0.8,116.24000000000001,54.4,1.6,87.04,87.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.7487955953200275
2026-02-06T14:24:15,02/06/202602:24,145.3,0.7,101.71000000000001,54.4,1.3,70.72,70.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.6953101956543112
2026-02-06T14:25:15,02/06/202602:25,145.1,0.8,116.08,54.4,1.7,92.47999999999999,92.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.7966919365954513
2026-02-06T14:26:14,02/06/202602:26,145.4,0.7,101.78,54.4,1.5,81.6,81.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.8017292198860286
2026-02-06T14:27:15,02/06/202602:27,145.2,0.8,116.16,54.4,1.7,92.47999999999999,92.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.7961432506887052
2026-02-06T14:28:15,02/06/202602:28,145.1,0.8,116.08,54.3,1.4,76.02,76.0,0.5,10.0,198.7,23155.0,43793.0,22.3,19.0,33.0,30.06,13.24,3.0,614.0,4.1,0.6548931771192281
